comment_id,text,label,annotator_id,social_group,probs,brier_score
Ugyl-6YV0BOeG2GRWAV4AaABAg,JK can pretty much do and say what she pleases! When you’re a billionaire you look at life differently.,2.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.3029365336331521, ""2"": 0.25114321658490696, ""3"": 0.19867064390480224, ""4"": 0.2472496058771387}",0.18828985445810464
Ugyl5YeU47SVsDKB6RR4AaABAg,"Black people are not Jewish, the Israelites were dark skinned, who were a confederation of Semitic-speaking tribes, and eventually evolved into what the Jews are today. Just like many peoples today whose parents intermarried and their skin color and features has changed, evolving throughout the centuries, so too the descendants of the Israelites.

In order to be Jewish one must have a Jewish mother, the father determines the tribal affiliation. You can also become Jewish by converting to Judaism.

None of which Kanye is.",1.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.21554878438474934, ""2"": 0.19935005533688793, ""3"": 0.30397252525215857, ""4"": 0.28112863502620417}",0.20663418994573393
UgylAs88RNiAeZY5T2t4AaABAg,This is an interesting time. Lots of factors at play here. I could see it being a fake audio clip. But who knows. We all saw with Epstein that the government will protect child traffickers up until it's to late and then they just kill them. If you look at how other child trafficking cases are handled versus how this one is handled it's very interesting .,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.2888141086670439, ""2"": 0.2755883421008454, ""3"": 0.192391674312805, ""4"": 0.24320587491930576}",0.16947449006827328
UgylFKwxrMTsEDBvlsJ4AaABAg,It’s even his voice?,1.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.32403422520378816, ""2"": 0.2859591893277849, ""3"": 0.21925254106977876, ""4"": 0.17075404439864816}",0.15398275177522436
UgylL4Wo1iAz0poil0p4AaABAg,"“Toxic, phonesy, hypocrite, liar!”
Damn girl tell us how you really feel!",1.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.24500128753232459, ""2"": 0.23746338601040903, ""3"": 0.22658913289125682, ""4"": 0.29094619356600954}",0.1906010595545844
UgylOTIQoV85GI25tcx4AaABAg,"Seems like her coming out publically was just a trick to make people believe she in real life isn't a horrible human being and that doing the former would bring her backlash, she would play the victim card and go with it for the rest of her life.",2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.14563725233471805, ""2"": 0.23272765138565707, ""3"": 0.30353409539958226, ""4"": 0.3181010008800426}",0.2008095650116759
UgylURgDOTzyrr8dzLR4AaABAg,If that's not the Quacta calling the Stifling slimy.,2.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.37193140899992594, ""2"": 0.25964995323927, ""3"": 0.1784546445622662, ""4"": 0.18996399319853788}",0.18859588590426604
UgylVeOMKwRw-sHdL_14AaABAg,...Her nickname rhymes with Dustim Hoffman's character in Midnight Cowboy..,4.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.26874100717046606, ""2"": 0.24469148498819826, ""3"": 0.20929572597100024, ""4"": 0.27727178187033547}",0.17455910748783354
UgylfmTVrfbpuWVABe94AaABAg,Does this surprise anyone? Come on....really? If anyone says yes than I guess you don't know about him and his personality...this fits him like a glove...,2.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.3126834148528812, ""2"": 0.2674523162868252, ""3"": 0.21157219913679318, ""4"": 0.20829206972350042}",0.18063635214871876
UgylggvxLLp7pJ5SEk14AaABAg,That is not Andrew tate GUARANTEED! That is not his voice I assure you.,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.2937161587745554, ""2"": 0.24349925995520735, ""3"": 0.21155582793523603, ""4"": 0.2512287533350012}",0.1916085766123052
Ugylxej2PF5wA6V_nYd4AaABAg,She's so beautiful.,1.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.4475902274022101, ""2"": 0.23957779127714215, ""3"": 0.12624861360437847, ""4"": 0.1865833677162693}",0.103326535120037
Ugym1Eu4vF5c0_N02vx4AaABAg,"Celebrities should not comment on, of course she’s going to be nice to them. Her staffs concerns speaks volume.",1.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.28303975483583466, ""2"": 0.30603893897527334, ""3"": 0.23101030773119716, ""4"": 0.17991099845769487}",0.17335638873976958
Ugym5YjGAdq6UW_0BXF4AaABAg,Why is JK getting triggered what other adults choose to support? Last time I checked Daniel and Emma are grown arse adults that can support trans if they want. Its no longer socially acceptable to pick on gays so now society have started targeting the trans community.,2.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.1713172636362205, ""2"": 0.20990229739452448, ""3"": 0.2780753844969218, ""4"": 0.34070505447233324}",0.2117524595220898
UgymGjHcllbbyMSth6J4AaABAg,Pause at The mermaid has milky skin while the girl is way darker than her. Just sayin... I mean if we're all gonna act like race matters so much than you can't ignore the huge skin tone difference there.,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.22366430038255725, ""2"": 0.22718648499607605, ""3"": 0.29171321338613615, ""4"": 0.2574360012352305}",0.20142017776535692
Ugymb-Bzdm1Iarn1jwx4AaABAg,You already can tell how she would be like just by looking at her. I wasn’t surprised what she said on the beginning 😅,2.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.349062696123263, ""2"": 0.3032709400835109, ""3"": 0.19277072332428635, ""4"": 0.15489564046893972}",0.1671073399910519
UgymrS2rXWYhXqyNLxZ4AaABAg,"Who cares about a Racist remark? We need to fill for more Rights. The Ball on This end of the Court. People with different Sex preference have Better Rights. No, disrespect to that Community. Codvid-19 gave Other there Outstanding Rights. Here we go with Monkey Pox! From the Mother Land Africa. We been writing in as Black or African American on all American forms. So with that being said. I'm tired Of Others Looking And Treating My People With No Respect",1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.33059000523966, ""2"": 0.2344233995358953, ""3"": 0.18544417637272584, ""4"": 0.24954241885171888}",0.14993125817298247
Ugyn7pmQhGzpZF4ePpF4AaABAg,Everything he said was right 👍🏿,1.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.3570014084796814, ""2"": 0.2611877873293294, ""3"": 0.16863553474547727, ""4"": 0.21317526944551193}",0.13888697200729105
UgynWmjwaCEOXhy4nZB4AaABAg,Gutless and Useless gets all the big stories. Explain it to your kids. lol,2.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.3211551058049131, ""2"": 0.2277330637547635, ""3"": 0.15409190853409843, ""4"": 0.297019921906225}",0.20287549327175752
UgynnPxowXSXQUwEr-Z4AaABAg,"Celebrities can’t defend her. Of course she was nice to them. She considered them at the same level as her and not ‘inferior’ 🙄 
Her staff/crew worked there 24/7 so they would experience the toxicity first hand",2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.6497158527224649, ""2"": 0.1249729892937168, ""3"": 0.0240385835573516, ""4"": 0.20127257442646668}",0.30722286536503873
UgynuFx6RWrpLhcHcvJ4AaABAg,god damn....US society is turning into a bunch of cry-babies and whiners,3.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.2458379457578576, ""2"": 0.19753634221621139, ""3"": 0.2309433573723767, ""4"": 0.32568235465355433}",0.19924350444323974
UgyoShjgFft-g3fdVrh4AaABAg,The amount of delusional brainless people still making excuses and defending this narcissistic sociopath is mind boggling,3.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.23130543877027696, ""2"": 0.17734803378996575, ""3"": 0.23864787080256675, ""4"": 0.3526986566371906}",0.19725198453025528
Ugyo_ShpkI9c9lqoxXh4AaABAg,I hope she never forgets their betrayal and can't wait for a remake of all the HP films so we never have to see them again,3.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.2218607495681961, ""2"": 0.20200650295457448, ""3"": 0.23250808804222403, ""4"": 0.34362465943500536}",0.19928764023183104
UgyocxgVSbp8E4aWzoR4AaABAg,So what ...she can't control adults the way she can control her characters she write about ...they don't have nothing to apologize for ....these are adults who did a job when they was children ...they have a right to their opinions to just like she do .....😮😮😮😮😮,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.1702562972266314, ""2"": 0.20218435603299845, ""3"": 0.24388087055957125, ""4"": 0.38367847618079887}",0.23401004455646318
UgyoinqMxxAgkkC-vQR4AaABAg,"And, why NOT, right? After all, she's a ""toothpick"" herself, right? 😂",4.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.2781658974729692, ""2"": 0.227032384124514, ""3"": 0.21663582092954753, ""4"": 0.2781658974729692}",0.17422388010975653
UgyolOhkOUiCZ4RWGB94AaABAg,Bro it isn’t even rasist. Alr ima make the black princess from the frog movie a white woman,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.2465363250797966, ""2"": 0.1495318413521614, ""3"": 0.22800883347859946, ""4"": 0.3759230000894425}",0.19584335278573617
Ugyp-Y9Q2lF59pQFbZB4AaABAg,"Fox, The National Enquirer for those MAGAt Morons Who Can’t Read. 😂😂😂",2.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.33539535720487573, ""2"": 0.1852228949267575, ""3"": 0.1740008108568663, ""4"": 0.3053809370115005}",0.2249713938637472
UgypE7hmXTw8dTb6FqV4AaABAg,I love this. Doesn't matter what color. It's a fairy tale princess. I'm so glad these little girls see that a princess looks like them. Can you imagine them realizing they to can be a princess,1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.28430621118392957, ""2"": 0.2670809733845093, ""3"": 0.20160328646792672, ""4"": 0.24700952896363437}",0.1713018595518561
UgypjP0iuNWkVuwAZU14AaABAg,"Why should they apologise? The all have their opinions and they all have the right to say it. Just because she wrote the books and DR and EW started their careers in that does not mean, that they all have to have the same opinion or keep it quiet.",1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.20787288208893415, ""2"": 0.3169682772434368, ""3"": 0.2283036950971821, ""4"": 0.24685514557044694}",0.21024857494959936
UgypmRRGM29Uk7td9pR4AaABAg,First of all it takes alot to be number one she would have never won anything with out ellen if you don't want to play that way don't play that way.,2.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.2976522368063804, ""2"": 0.2668137211537709, ""3"": 0.21776702101992435, ""4"": 0.21776702101992435}",0.1802509811130016
UgypofQYSgRlVjCDDM14AaABAg,In a real moral world all involved in drugging and mutilating the healthy bodies of children would be locked up for child abuse. This is the same as persuading a child with candy for your evil intentions.,3.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.37508392181039985, ""2"": 0.1915741441909598, ""3"": 0.10746335330150256, ""4"": 0.3258785806971378}",0.270051779045037
UgypyZ8H1fvLsVye15d4AaABAg,LOCK HIM UP! LOCK HIM UP!!! 😹😹😹 tRUMPYS A LOSER!!! 😹😹😹 OOOOH THE KARMA. MMMMMM. MMMMMM. SOOOOOOO GOOOOOD.,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.18865493222029184, ""2"": 0.15158850286170594, ""3"": 0.20719692025597455, ""4"": 0.4525596446620277}",0.2507833869169165
Ugyq00S3SbSdVQhl8SF4AaABAg,anyone that's watched Andrew Tate for many hours knows that's not his original voice,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.3439740756858865, ""2"": 0.31812400478376957, ""3"": 0.18996050671951287, ""4"": 0.14794141281083104}",0.1473861378823624
Ugyq4EYsqxf-qpyzhgV4AaABAg,i need the full context because they can easily take one little cut of a video and then put them together to make it seem like he said that. or it’s just edited. doesn’t sound like him at all.,2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.1881195500786024, ""2"": 0.24535413923412108, ""3"": 0.2611781471383079, ""4"": 0.30534816354896865}",0.19158271645454433
UgyqA9cBMqX-DyWH3bd4AaABAg,"If anyone listened to what Ye said, he stated that he wanted to put all the Jewish executives into one room and have them go over the top 10 contracts from each industry while he is present watching. Funny thing is, Ye makes more than average artists and his contact is one of the biggest in all of music. For him to criticize contract salary injustices is just farcical. He has no leg to stand on.",1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.7782628029860917, ""2"": 0.12904861462175268, ""3"": 0.03314242967728668, ""4"": 0.059546152714868926}",0.017616273605858695
UgyqHCmGT_PaVVZRN-h4AaABAg,Lizzo and Jelly Roll LOL,2.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.3330274438198779, ""2"": 0.23249060644250374, ""3"": 0.20199134329511456, ""4"": 0.23249060644250374}",0.1987075830965914
UgyqX5KUIDRm61atIwJ4AaABAg,"Tbh in my opinion, she don’t even look like Ariel 😭😂",2.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.3185842226911146, ""2"": 0.2520208701028408, ""3"": 0.16527931046464675, ""4"": 0.2641155967413979}",0.1895107461547867
UgyqfEKvyWpekjxHKaF4AaABAg,"Even if those records were real the women don't have any problem with Andrew. More importantly when one becomes muslims all his previous sins are forgiven. Not sure if these are real, these days audio and video both can be generated for framing someone easily with the help of tech.",1.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.35221354365646185, ""2"": 0.2536898986348713, ""3"": 0.17710409274928754, ""4"": 0.21699246495937935}",0.1406093618022964
Ugyqy1Gey217UI8Zi7d4AaABAg,Next Black Panther with Brad Pitt?..... or next slave movie with white people?.... lets go!!,3.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.1852880877541972, ""2"": 0.1072365142949195, ""3"": 0.24166120791045487, ""4"": 0.46581419004042846}",0.20947298217314558
UgyqyXLZvxaLFBP9bgR4AaABAg,Fox is where racist-fascist come to suck on their pacifier.,2.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.2665574374869334, ""2"": 0.1382881700189218, ""3"": 0.20120810072190362, ""4"": 0.39394629177224116}",0.25231963150153863
UgyqybqlxZQiFM6u_Vx4AaABAg,Never confuse fame or wealth for wisdom. They are usually mutually exclusive.,1.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.4454395064850399, ""2"": 0.2538037711356507, ""3"": 0.14920354968078856, ""4"": 0.15155317269852084}",0.1042959396506423
UgyrEpdTbG3qoAC1HL14AaABAg,I liked the former ariel more.. it is not about racist but it was smth spcl abt that ariel.,1.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.24642403815031683, ""2"": 0.3066796583122373, ""3"": 0.24260359745233515, ""4"": 0.20429270608511071}",0.19063028958914444
UgyrH265CBfLAAnVzc94AaABAg,"Well as a trans woman myself,lots of trans women don’t agree with giving pubity blockers to kids,her hurtful comments have nothing to do with her having daughters ,I have a daughter myself",2.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.24490467389475545, ""2"": 0.27751335478151357, ""3"": 0.21277687306956264, ""4"": 0.2648050982541683}",0.174340247397305
UgyrP1u5kA1NkcvBwcp4AaABAg,"this is not Tate's voice doing a Voice over pretending to be him , over Doing his Accent , wow it's Amazing how Evil people are ! Framing an innocent Man because they disagree with certain views about their Agenda or Propaganda",2.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.20642951920987382, ""2"": 0.17656852167121834, ""3"": 0.24900155182930814, ""4"": 0.3680004072895997}",0.22951965462066437
UgyrP__Td7qDypf6D3l4AaABAg,But tate was framed by the Matrix and Democrats,3.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.3208157982743589, ""2"": 0.27872958793808217, ""3"": 0.17996135006257064, ""4"": 0.22049326372498831}",0.22542340658846158
Ugyra1edGa2QffrCsWp4AaABAg,"They're actors, people that make a lot of money presenting themselves as something they're not. So.....",2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.3530597558677331, ""2"": 0.22795251736642527, ""3"": 0.22093916139401948, ""4"": 0.19804856537182217}",0.20218646348438818
UgyraeBEWa5uaiGM_fV4AaABAg,Ellen is the fakest person i've seen in my life,2.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.39126456122006176, ""2"": 0.23363474626025146, ""3"": 0.1656718488769937, ""4"": 0.20942884364269304}",0.2029278152665384
UgyrcLf8sZYiv_3ET2t4AaABAg,Matrix is trying to get this guy,2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.31669859854217514, ""2"": 0.24664512136696218, ""3"": 0.23535040870222143, ""4"": 0.20130587138864123}",0.19093886105265495
UgyreoehXmNkY1ja5S94AaABAg,A fur coat for her would make a species extinct.,4.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.2817343503656211, ""2"": 0.1580386492289674, ""3"": 0.24098016486734036, ""4"": 0.31924683553807115}",0.15646169240261892
Ugys3yvdrnPqBy7Ib494AaABAg,"I quite like them both as actors, but I have no actual respect for either of them",1.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.1845002881770506, ""2"": 0.29025969355067366, ""3"": 0.24827228529761594, ""4"": 0.27696773297465976}",0.22191018060986695
UgysDYhTzBpewrbL84l4AaABAg,not the kids fake reaction pressured by parents lol 😂😂,1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.31390578223959076, ""2"": 0.21574408502793285, ""3"": 0.18453567002892093, ""4"": 0.2858144627035555}",0.1582535266180882
Ugysbu6l_RWFgFGtLvd4AaABAg,Wiley did it first,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.19948193418185506, ""2"": 0.28131459573197065, ""3"": 0.46380934057349343, ""4"": 0.05539412951268086}",0.23453867236518813
UgysbxbrfLjzkRIniqF4AaABAg,Bro this literally sounds like AI 💀,1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.29818165867740437, ""2"": 0.2472012896831316, ""3"": 0.19555232136037837, ""4"": 0.25906473027908566}",0.16475317667545272
Ugysimf20IDjzXjJJEl4AaABAg,Lizzo is nasty,4.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.32871457931118514, ""2"": 0.22592202056571495, ""3"": 0.15527378411659176, ""4"": 0.2900896160065082}",0.17179418384097445
UgystgQl8Z_omW0i-494AaABAg,the fact that people are listening to Kanye at all is just sad,4.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.3333836801663772, ""2"": 0.2896487576682547, ""3"": 0.1870112825586798, ""4"": 0.18995627960668832}",0.22154628244323019
Ugysu6Ej4BAwIhU_Wip4AaABAg,"I love when they say ""leaked audio"". Yeah audio just conveniently gets leaked all the time. This is ""leverage"" audio that gets released on ""purpose"" if you don't do what you are told.",1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.1830576112928631, ""2"": 0.2748020295630158, ""3"": 0.2541503152836245, ""4"": 0.2879900438604966}",0.22261041751000296
UgyszLJzLErXoCIIPfN4AaABAg,"Katy Perry, shut up, you has-been. 😂😂😂",2.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.3647698199975724, ""2"": 0.19222019958434128, ""3"": 0.15445326586792196, ""4"": 0.28855671455016435}",0.2231715040974687
UgytEWJ8DSH6pBtPHgB4AaABAg,Where phones 8 years ago able to pickup voices that crystal clear? And I'm almost positive quality decrease after sending VM or pictures. Especially 8 years ago. Lmk if I'm wrong tho.,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.27373109155549935, ""2"": 0.25315988937580697, ""3"": 0.21994912969288677, ""4"": 0.25315988937580697}",0.1862916026406878
UgytINmGZMAnI1Dib3d4AaABAg,Personally.. I don’t care . she’s beautiful,1.0,5eb9de9cdba3f80b1997c345b25fe0aa,Female,"{""1"": 0.3696821132563791, ""2"": 0.2424434514522335, ""3"": 0.15653326217838628, ""4"": 0.23134117311300112}",0.13352521651163063
UgytNYiRHtK9sQlB6Jh4AaABAg,JK's a real one from day one. She holds her ground and speaks her mind every single time. It's admirable.,1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.36216168126861376, ""2"": 0.2820517937245149, ""3"": 0.17650350429462186, ""4"": 0.1792830207122495}",0.13742170593232209
UgytYBoHxJWuJTK0oIZ4AaABAg,Good for J K. I hope the idiots like Watson and Radcliffe never work again. Woke cowards.,3.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.17406383717677754, ""2"": 0.18820788192993004, ""3"": 0.2454693612370166, ""4"": 0.3922589196562758}",0.19722599277880964
UgytmD5RAPdqa-31bxd4AaABAg,Why not just make new characters instead of changing them. This is being inclusive,1.0,1ee06d457c279606e28bfa01c438a233,Female,"{""1"": 0.37831363476980795, ""2"": 0.2855661014567346, ""3"": 0.17593218889077572, ""4"": 0.16018807488268166}",0.13116357235921125
UgytyzI8Za3zbKOwwN54AaABAg,"""No I'm claustrophobic!"" I'm dying.",4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.24564518290282047, ""2"": 0.18254799333326885, ""3"": 0.23076229873101306, ""4"": 0.3410445250328976}",0.14528472056452602
UgyuAAn3ibdi3Rt4o-14AaABAg,Minnesota Vikings want their pound of flesh !,2.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.20814892758320536, ""2"": 0.09382006220271223, ""3"": 0.22157338084223116, ""4"": 0.47645762937185127}",0.28514867285120893
UgyuIKgbgjhjxpdjPTZ4AaABAg,I have stopped watching Ellen DeGeneres,3.0,5b0a7f3d17b66540674a4305eb32604e,Male,"{""1"": 0.41510480263417443, ""2"": 0.19916946251814988, ""3"": 0.16003716395657308, ""4"": 0.22568857089110264}",0.24211334223367767
UgyuKdQIMBgERxFcrkh4AaABAg,May god bless you all. He loves us and forgive us 🙏❤repent from your sins in order to meet our saviour❤prayers to all goodnight love you all ❤🙏thank god everynight and morning as he is our happyness❤🙏goodnight everyone God bless you all.🙏❤,1.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.14644249711842913, ""2"": 0.17120860731972867, ""3"": 0.2651730790263588, ""4"": 0.4171758165354834}",0.25055630542203766
UgyuYpBzqXf6BW2bpYV4AaABAg,JK should write another Potter book where they’re all outed as frauds.,2.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.3108112131341882, ""2"": 0.2742899297271521, ""3"": 0.19450070779540357, ""4"": 0.2203981493432561}",0.17741614646805318
UgyucjqGHhCUxw2UCY94AaABAg,Real jews are black black man,1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.2606601095755778, ""2"": 0.14171845079429643, ""3"": 0.2300317581869006, ""4"": 0.3675896814432252}",0.18868609413660514
UgyulHnEECo6CJLMMqN4AaABAg,This is the funny shit Kanye West kids are half white it’s why he wore a white lives matter shirt because honestly BLM all they did is shit talk white people And the BLM movement And the group is a fucking scam they raised several million dollars and bought a mansion said it’s a “safe place for pack people” yea a safe place for the black people who bought it when that money could have went to help create predominantly black neighborhoods people in poverty created businesses but no they bought a mansion even better use they could’ve bought single black mothers homes groceries paid off their bills or paid off their house if they already have one,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.14801833123323618, ""2"": 0.19005929314391065, ""3"": 0.24025743365453459, ""4"": 0.4216649419683186}",0.2493800641340928
Ugyuqg15bPNliTQ5Tbd4AaABAg,Stand your ground JK.,1.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.3375938560887577, ""2"": 0.2431597476710891, ""3"": 0.2112608528907067, ""4"": 0.20798554334944652}",0.1464494241463256
Ugyv84-X3eJerHanQ1B4AaABAg,He ISnt wrong though.. look at the media. Who owns it? BUT the way African Americans behave doesn't help. Start with hiphop. Kanye swirling with the queen succubus .. need I say more? Yes. My band was never abused more than in Isreal. For a month from the moment we landed to the very last day. It was horrific and traumatizing,1.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.2251037717622077, ""2"": 0.2114654350174875, ""3"": 0.23590674171357998, ""4"": 0.32752405150672487}",0.20202644746139736
UgyvKU1lF5heSpgfeZx4AaABAg,Na katy she seems fake,1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.35488064300860245, ""2"": 0.2720964381043325, ""3"": 0.20538917143631522, ""4"": 0.16763374745074985}",0.14012531035543427
UgyvN6i46dzCe3QEztd4AaABAg,This is very sadistic bad guy,3.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.3585823803984558, ""2"": 0.20431406490878262, ""3"": 0.17475909316083849, ""4"": 0.2623444615319231}",0.23004318286724235
UgyvWOr3Wi4EbTRvibp4AaABAg,Ew it’s a glitter grape…🫤,4.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.3726119729383637, ""2"": 0.22955958265141832, ""3"": 0.17878117833920712, ""4"": 0.21904726607101085}",0.20834679168090775
Ugyw4Pzlz8NAuF5WmlZ4AaABAg,He's got enough money to afford the best therapy and psycho Dr's around gets some help already!!! Today is World mental health day!!! Buy you some Sir!!!,2.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.31995896900668064, ""2"": 0.2736754426969468, ""3"": 0.1794807150525129, ""4"": 0.2268848732438596}",0.17840279429298445
Ugyw9mNy0eg16ptIGSN4AaABAg,"Haha y’all think this is a set up. Hilarious, hope he rots in jail.",1.0,276cbe932710f817028a14564a543ae3,Male,"{""1"": 0.29328621351663126, ""2"": 0.2588241857962189, ""3"": 0.20474677210483055, ""4"": 0.24314282858231928}",0.16686850273427367
UgywApD99eoDjNGIrjR4AaABAg,"Shame on you Ellen, ban her show.",3.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.30408206327045045, ""2"": 0.20575223836061762, ""3"": 0.22597461094051963, ""4"": 0.2641910874284123}",0.20092802959462638
UgywBUQ5Nu-MvrblAXN4AaABAg,I love it 😍💞😍💞😍😍💞😍😍💞,1.0,2dc0ccbf44154f06a0a8bf39a76e3e25,Female,"{""1"": 0.3580280402832547, ""2"": 0.13589211370438134, ""3"": 0.14241369971141926, ""4"": 0.36366614630094474}",0.14578234786511932
UgywoAnibQb6QnjRsnZ4AaABAg,I stand with Kanye! He didn't lie!,1.0,e82b8b10b5ddbb8ebf76bf7f1fc7f150,Female,"{""1"": 0.3567415431436946, ""2"": 0.269282641907729, ""3"": 0.1738619459203496, ""4"": 0.2001138690282268}",0.1391420300916546
Ugyx55VWme8jCHn-Dsh4AaABAg,I admire JK Rowling for her excellent HP books and given her personal experience and how she rose so above that 👏👏 and now my admiration even exceeded that with her strong advocate to in my opinion common sense and for rights of women 👍🙌👏,1.0,5f564ffcb50cab0ead68060d76b72988,Female,"{""1"": 0.35807398268879626, ""2"": 0.27454484901509235, ""3"": 0.16651987394969084, ""4"": 0.20086129434642053}",0.13887950345212102
Ugyx8X7waArYk7EUviN4AaABAg,Allen Degenerate (she’s a man),4.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.3801607840271273, ""2"": 0.24737532770693543, ""3"": 0.1673825255623033, ""4"": 0.205081362703634}",0.2164073310637401
UgyxJbzeCXQr7TDiadF4AaABAg,It used to be common knowledge that they ran the world. Now we aren't allowed to notice it,2.0,9353d091e26ba7e7bc594983cdf2d8ac,Female,"{""1"": 0.3103143621606248, ""2"": 0.20996920106292621, ""3"": 0.23423756530058065, ""4"": 0.2454788714758683}",0.2088926949928291
Ugyxc7CEgrCQ9v-xNlh4AaABAg,No dont watch this movie boycott it dont let ur kids watch this this is black washing and brainwashing,3.0,80514039f2440568f87657f295d732a1,Female,"{""1"": 0.1966356010549404, ""2"": 0.12305141305759545, ""3"": 0.2371878125623821, ""4"": 0.44312517332508206}",0.20801239059886403
UgyxkSpmPL-b3iN1z-N4AaABAg,Ungrateful little brats!,3.0,b435e95b3257c3d173cc86fea4439ce4,Male,"{""1"": 0.278173017595597, ""2"": 0.23793401184812585, ""3"": 0.23061354133307796, ""4"": 0.2532794292231992}",0.19752470344001033
